,Unnamed: 0,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region,한식,중식,일식,양식,분식,카페
196,196,148852812@n,69800,46,남자,SNS광고,모바일,개인,일반,29,45-49,오프라인,0.0,0.0,0.0,0.0,0.0,2.0
197,197,149309674@n,125970,46,남자,블로그광고,PC,개인,일반,47,45-49,서울특별시,2.0,2.0,1.0,1.0,2.0,0.0
198,198,149642034@n,465800,26,여자,카카오톡광고,모바일,개인,일반,54,25-29,충청북도,4.0,3.0,0.0,0.0,4.0,0.0
199,199,150329090@n,60000,47,남자,블로그광고,PC,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
200,200,1506058@n,106620,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
201,201,15071898@n,132000,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도,1.0,1.0,1.0,1.0,1.0,0.0
202,202,15179994@n,91670,48,남자,블로그광고,모바일,개인,일반,0,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,0.0
203,203,151998384@n,202170,41,남자,SNS광고,모바일,개인,일반,278,40-44,인천광역시,1.0,1.0,0.0,0.0,1.0,0.0
204,204,152269897@n,980660,40,여자,SNS광고,모바일,개인,일반,141,40-44,전라남도,7.0,7.0,7.0,7.0,7.0,0.0
205,205,152541790@n,296970,49,남자,블로그광고,PC,개인,일반,77,45-49,인천광역시,4.0,4.0,2.0,0.0,4.0,0.0
206,206,15404226@n,78900,47,남자,SNS광고,모바일,개인,일반,0,45-49,광주광역시,1.0,1.0,0.0,0.0,1.0,0.0
207,207,15450330@n,98980,44,남자,SNS광고,모바일,개인,일반,41,40-44,경기도,0.0,0.0,0.0,0.0,0.0,0.0
208,208,15464291@n,12750,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상남도,0.0,0.0,0.0,0.0,0.0,0.0
209,209,154702787@n,57850,47,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,1.0,0.0,0.0,0.0,1.0,0.0
210,210,155273889@n,61700,47,남자,블로그광고,PC,개인,일반,0,45-49,강원도,1.0,1.0,1.0,1.0,1.0,0.0
211,211,155452391@n,55870,47,남자,블로그광고,PC,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
212,212,15586823@n,636950,29,여자,이메일광고,PC,개인,일반,246,25-29,경기도,7.0,7.0,7.0,7.0,7.0,0.0
213,213,1559740@n,40500,47,여자,블로그광고,PC,개인,일반,0,45-49,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
214,214,156257887@n,98360,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,0.0,0.0,0.0,1.0,0.0
215,215,156563101@n,59670,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
216,216,15781174@n,523120,43,남자,SNS광고,모바일,개인,일반,54,40-44,오프라인,5.0,2.0,5.0,5.0,5.0,0.0
217,217,158123364@n,624355,51,남자,블로그광고,PC,개인,일반,0,50-54,경상북도,2.0,0.0,2.0,2.0,2.0,0.0
218,218,158316672@n,103600,48,남자,블로그광고,모바일,개인,일반,0,45-49,부산광역시,1.0,1.0,0.0,0.0,1.0,0.0
219,219,158430199@n,202290,41,남자,SNS광고,모바일,개인,일반,19,40-44,경기도,2.0,2.0,2.0,2.0,2.0,0.0
220,220,15890626@n,57000,47,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,1.0,1.0,1.0,0.0,1.0,0.0
221,221,159146639@n,37380,45,남자,SNS광고,모바일,개인,일반,0,45-49,울산광역시,0.0,0.0,0.0,0.0,0.0,0.0
222,222,16066873@n,1862700,40,남자,SNS광고,모바일,개인,일반,84,40-44,경상남도,24.0,16.0,7.0,5.0,21.0,0.0
223,223,16103428@n,886800,40,남자,인터넷기사광고,PC,개인,일반,363,40-44,부산광역시,14.0,12.0,12.0,0.0,12.0,0.0
224,224,16110019@n,143010,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,2.0,0.0,2.0,2.0,2.0,0.0
225,225,16141130@n,59990,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,0.0,1.0,1.0,1.0,0.0
226,226,16277220@n,1711340,23,여자,카카오톡광고,모바일,개인,일반,121,20-24,인천광역시,0.0,0.0,0.0,0.0,0.0,0.0
227,227,162886330@n,564430,40,남자,SNS광고,모바일,개인,일반,104,40-44,충청남도,8.0,2.0,2.0,0.0,8.0,0.0
228,228,163724586@n,43030,47,남자,블로그광고,PC,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
229,229,16389333@n,148060,47,남자,SNS광고,모바일,개인,일반,0,45-49,대구광역시,0.0,0.0,0.0,0.0,0.0,0.0
230,230,16398578@n,51500,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,1.0,0.0,1.0,0.0
231,231,16409202@n,1712620,40,여자,SNS광고,모바일,개인,일반,272,40-44,세종특별자치시,18.0,9.0,9.0,3.0,11.0,0.0
232,232,1644720635@g,780030,42,남자,블로그광고,PC,개인,일반,141,40-44,전라남도,1.0,1.0,0.0,0.0,1.0,0.0
233,233,16471396@n,423150,43,남자,블로그광고,PC,개인,일반,67,40-44,서울특별시,4.0,3.0,2.0,2.0,4.0,0.0
234,234,16498660@n,636130,41,남자,SNS광고,모바일,개인,사업자,227,40-44,경기도,4.0,3.0,4.0,4.0,4.0,0.0
235,235,165083981@n,493500,22,여자,카카오톡광고,모바일,개인,일반,124,20-24,경기도,8.0,4.0,0.0,0.0,8.0,0.0
236,236,16555569@n,116000,47,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,1.0,0.0,0.0,0.0,1.0,0.0
237,237,16642165@n,249000,49,남자,블로그광고,모바일,개인,일반,0,45-49,서울특별시,1.0,0.0,1.0,0.0,0.0,0.0
238,238,16662876@n,66500,46,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,1.0,1.0,1.0,1.0,1.0,0.0
239,239,166717847@n,183040,46,남자,SNS광고,모바일,개인,일반,109,45-49,경상남도,2.0,2.0,2.0,2.0,2.0,0.0
240,240,167222579@n,131440,46,남자,SNS광고,모바일,개인,일반,224,45-49,충청남도,2.0,2.0,2.0,2.0,2.0,0.0
241,241,16846690@n,206980,42,남자,SNS광고,모바일,개인,일반,74,40-44,경기도,3.0,0.0,3.0,3.0,3.0,0.0
242,242,16866241@n,132330,42,남자,SNS광고,모바일,개인,일반,0,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
243,243,169080863@n,350410,48,남자,블로그광고,PC,개인,일반,24,45-49,전라북도,3.0,3.0,2.0,2.0,1.0,0.0
244,244,16997600@n,119020,47,남자,SNS광고,모바일,개인,일반,0,45-49,대구광역시,1.0,0.0,0.0,0.0,0.0,0.0
245,245,17037228@n,116000,45,남자,SNS광고,모바일,개인,일반,0,45-49,경상남도,1.0,0.0,0.0,0.0,1.0,0.0
246,246,170648925@n,478790,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,0.0,0.0,0.0,0.0,0.0,4.0
247,247,171008117@n,80070,47,남자,블로그광고,PC,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
248,248,17152071@n,318100,47,남자,SNS광고,모바일,개인,일반,49,45-49,경기도,3.0,0.0,0.0,0.0,1.0,0.0
249,249,17181616@n,142030,41,남자,SNS광고,모바일,개인,일반,95,40-44,서울특별시,1.0,1.0,1.0,0.0,1.0,0.0
250,250,17298547@n,4149905,63,남자,인터넷기사광고,모바일,개인,일반,348,60-64,경상남도,13.0,13.0,13.0,0.0,13.0,1.0
251,251,17341708@n,57850,45,남자,SNS광고,모바일,개인,일반,1,45-49,오프라인,1.0,0.0,0.0,0.0,1.0,0.0
252,252,173754849@n,162490,41,남자,유튜브광고,PC,개인,일반,1,40-44,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
253,253,17404398@n,14000,43,여자,SNS광고,모바일,개인,사업자,0,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
254,254,174691867@n,230010,44,남자,SNS광고,모바일,개인,일반,0,40-44,오프라인,3.0,0.0,2.0,2.0,2.0,0.0
255,255,174946360@n,125630,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,2.0,0.0,2.0,2.0,2.0,0.0
256,256,175486314@n,64070,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,0.0,1.0,0.0
257,257,17689457@n,120000,47,남자,SNS광고,모바일,개인,일반,62,45-49,전라북도,2.0,2.0,2.0,2.0,2.0,0.0
258,258,17758271@n,26780,47,여자,블로그광고,PC,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
259,259,17819329@n,311650,40,남자,SNS광고,모바일,개인,일반,275,40-44,대구광역시,5.0,3.0,3.0,0.0,5.0,0.0
260,260,17884468@n,183050,47,남자,블로그광고,PC,개인,일반,113,45-49,충청남도,3.0,3.0,3.0,0.0,3.0,0.0
261,261,18177280@n,140660,70,남자,신문광고,PC,개인,일반,0,70-74,경상남도,0.0,0.0,0.0,0.0,0.0,0.0
262,262,18287260@n,263160,32,남자,카카오톡광고,모바일,개인,일반,48,30-34,경기도,3.0,3.0,0.0,0.0,3.0,0.0
263,263,18465128@n,10000,47,여자,SNS광고,모바일,개인,일반,0,45-49,경상남도,0.0,0.0,0.0,0.0,0.0,0.0
264,264,18583970@n,1094810,40,여자,SNS광고,모바일,개인,일반,345,40-44,경기도,0.0,0.0,0.0,0.0,0.0,22.0
265,265,18773814@n,51500,47,남자,블로그광고,PC,개인,일반,0,45-49,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
266,266,18905578@n,102380,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,2.0
267,267,18956254@n,242880,48,남자,블로그광고,PC,개인,일반,0,45-49,인천광역시,3.0,2.0,2.0,1.0,2.0,0.0
268,268,19055048@n,193100,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도,2.0,1.0,1.0,1.0,1.0,0.0
269,269,19118163@n,362040,37,남자,SNS광고,모바일,개인,일반,355,35-39,대구광역시,2.0,2.0,2.0,1.0,2.0,0.0
270,270,19150839@n,4724560,40,남자,SNS광고,모바일,개인,일반,305,40-44,전라남도,40.0,40.0,3.0,40.0,0.0,0.0
271,271,1939269293018887@f,73000,47,남자,SNS광고,모바일,개인,일반,0,45-49,전라남도,1.0,1.0,1.0,0.0,1.0,0.0
272,272,19418408@n,215940,24,여자,유튜브광고,PC,개인,일반,78,20-24,대전광역시,3.0,2.0,2.0,2.0,2.0,0.0
273,273,19498788@n,265510,44,남자,SNS광고,모바일,개인,일반,67,40-44,경기도,0.0,0.0,0.0,0.0,0.0,6.0
274,274,19590526@n,69400,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,0.0,0.0,1.0,0.0
275,275,19597837@n,222380,46,남자,SNS광고,모바일,개인,일반,30,45-49,경기도,4.0,4.0,0.0,0.0,0.0,0.0
276,276,19623619@n,1678310,40,여자,인터넷기사광고,PC,개인,일반,277,40-44,전라북도,17.0,16.0,6.0,4.0,14.0,0.0
277,277,1963889973925686@f,77370,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
278,278,19653826@n,75820,47,남자,블로그광고,PC,개인,일반,0,45-49,오프라인,1.0,0.0,1.0,0.0,1.0,0.0
279,279,19803644@n,884620,22,남자,카카오톡광고,모바일,개인,일반,406,20-24,강원도,11.0,11.0,0.0,0.0,0.0,0.0
280,280,20163750@n,451220,40,여자,SNS광고,모바일,개인,일반,48,40-44,경기도,7.0,7.0,7.0,0.0,7.0,0.0
281,281,20234317@n,185700,47,남자,블로그광고,PC,개인,일반,96,45-49,오프라인,1.0,1.0,0.0,0.0,1.0,0.0
282,282,20258052@n,744140,46,남자,SNS광고,모바일,개인,일반,95,45-49,경기도,5.0,5.0,5.0,5.0,5.0,0.0
283,283,20371974@n,119020,43,남자,SNS광고,모바일,개인,일반,0,40-44,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
284,284,20373840@n,103300,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,0.0,0.0,0.0,0.0,0.0
285,285,20452582@n,307350,49,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도,3.0,0.0,1.0,0.0,1.0,0.0
286,286,20478006@n,611200,50,남자,블로그광고,모바일,개인,일반,11,50-54,경기도,2.0,2.0,2.0,0.0,2.0,0.0
287,287,20549653@n,91350,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도,1.0,0.0,0.0,0.0,1.0,0.0
288,288,20571993@n,1018440,40,남자,유튜브광고,PC,개인,일반,93,40-44,부산광역시,11.0,11.0,11.0,0.0,11.0,0.0
289,289,20638847@n,157740,44,남자,SNS광고,모바일,개인,일반,140,40-44,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
290,290,20708286@n,72600,47,남자,SNS광고,모바일,개인,일반,1,45-49,부산광역시,0.0,0.0,0.0,0.0,0.0,1.0
291,291,20754614@n,11740600,37,남자,SNS광고,모바일,개인,일반,465,35-39,경기도,112.0,74.0,29.0,11.0,74.0,0.0
292,292,20799169@n,99400,43,남자,블로그광고,PC,개인,일반,263,40-44,경기도,2.0,2.0,2.0,0.0,2.0,0.0
293,293,2094005@n,166430,39,남자,유튜브광고,PC,개인,일반,29,35-39,인천광역시,1.0,1.0,1.0,1.0,1.0,0.0
294,294,21013121@n,774030,44,남자,SNS광고,모바일,개인,일반,56,40-44,전라남도,6.0,6.0,0.0,0.0,0.0,0.0
295,295,21067862@n,609760,39,남자,SNS광고,모바일,개인,일반,156,35-39,충청남도,5.0,1.0,1.0,0.0,1.0,0.0
296,296,21131213@n,142440,42,남자,SNS광고,모바일,개인,일반,0,40-44,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
297,297,21133407@n,53900,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,1.0,0.0,1.0,0.0
298,298,21242084@n,36340,47,남자,SNS광고,모바일,개인,일반,0,45-49,대전광역시,0.0,0.0,0.0,0.0,0.0,0.0
299,299,21266583@n,670560,22,여자,카카오톡광고,모바일,개인,일반,485,20-24,경기도,6.0,3.0,6.0,3.0,6.0,0.0
300,300,21272456@n,27200,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,0.0,1.0,0.0,0.0,1.0,0.0
301,301,21283584@n,362480,49,남자,블로그광고,모바일,개인,일반,1,45-49,경기도,2.0,3.0,2.0,2.0,2.0,0.0
302,302,21448642@n,60720,47,남자,블로그광고,PC,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
303,303,21456663@n,102380,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상북도,0.0,0.0,0.0,0.0,0.0,2.0
304,304,21497179@n,543000,37,남자,SNS광고,모바일,개인,일반,251,35-39,서울특별시,6.0,2.0,2.0,2.0,6.0,0.0
305,305,21527884@n,110880,44,남자,블로그광고,PC,개인,일반,54,40-44,충청북도,1.0,1.0,1.0,1.0,1.0,0.0
306,306,21640514@n,3377530,41,남자,SNS광고,모바일,개인,사업자,322,40-44,경기도,26.0,6.0,26.0,26.0,26.0,0.0
307,307,21766772@n,285130,49,남자,블로그광고,PC,개인,일반,0,45-49,전라남도,3.0,2.0,3.0,3.0,3.0,0.0
308,308,21774075@n,73000,44,남자,블로그광고,PC,개인,사업자,0,40-44,경기도,1.0,0.0,1.0,0.0,1.0,0.0
309,309,2178453@n,310750,26,남자,인터넷검색,PC,개인,일반,16,25-29,경상남도,2.0,2.0,0.0,0.0,2.0,0.0
310,310,21844769@n,169770,48,남자,블로그광고,모바일,개인,일반,112,45-49,서울특별시,2.0,2.0,2.0,0.0,2.0,0.0
311,311,22054220@n,91820,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도,0.0,0.0,0.0,0.0,0.0,0.0
312,312,2208459@n,787050,36,남자,카카오톡광고,모바일,개인,일반,190,35-39,울산광역시,2.0,2.0,0.0,0.0,0.0,0.0
313,313,22100861@n,405130,35,남자,유튜브광고,PC,개인,일반,70,35-39,부산광역시,3.0,3.0,3.0,3.0,3.0,0.0
314,314,22274940@n,228100,48,남자,블로그광고,PC,개인,일반,69,45-49,경기도,2.0,1.0,1.0,0.0,1.0,0.0
315,315,2234068@n,658100,37,남자,유튜브광고,PC,개인,일반,96,35-39,경기도,9.0,5.0,5.0,5.0,8.0,0.0
316,316,22348885@n,94000,47,남자,블로그광고,PC,개인,일반,0,45-49,전라북도,0.0,0.0,0.0,0.0,0.0,0.0
317,317,22395916@n,505340,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도,1.0,3.0,1.0,0.0,1.0,0.0
318,318,22496176@n,75520,47,남자,블로그광고,PC,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,1.0
319,319,22508373@n,118470,47,남자,SNS광고,모바일,개인,일반,0,45-49,대구광역시,1.0,1.0,1.0,1.0,1.0,0.0
320,320,22524047@n,63070,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,0.0,0.0,1.0,0.0
321,321,22571771@n,75070,47,남자,블로그광고,PC,개인,일반,0,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,1.0
322,322,22645266@n,161390,46,남자,블로그광고,PC,개인,일반,233,45-49,서울특별시,2.0,2.0,2.0,0.0,2.0,0.0
323,323,2271552697@g,96850,47,남자,블로그광고,PC,개인,일반,0,45-49,인천광역시,1.0,0.0,0.0,0.0,0.0,0.0
324,324,23022046@n,590330,22,여자,유튜브광고,PC,개인,일반,99,20-24,경상남도,7.0,7.0,6.0,2.0,7.0,0.0
325,325,23030579@n,238710,47,남자,SNS광고,모바일,개인,일반,66,45-49,부산광역시,2.0,2.0,2.0,0.0,2.0,0.0
326,326,23101990@n,1921820,32,남자,이메일광고,PC,개인,일반,348,30-34,경상남도,12.0,11.0,4.0,2.0,9.0,0.0
327,327,23255580@n,72600,47,남자,SNS광고,모바일,개인,일반,0,45-49,충청남도,1.0,1.0,0.0,0.0,1.0,0.0
328,328,23258478@n,662060,40,남자,SNS광고,모바일,개인,일반,251,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,9.0
329,329,23289197@n,329040,47,남자,SNS광고,모바일,개인,일반,165,45-49,경상남도,2.0,0.0,0.0,0.0,0.0,0.0
330,330,23413512@n,94710,46,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
331,331,23418630@n,27210,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상북도,0.0,0.0,0.0,0.0,0.0,0.0
332,332,23452818@n,475740,49,남자,블로그광고,PC,개인,일반,63,45-49,경기도,4.0,4.0,4.0,3.0,4.0,0.0
333,333,23503202@n,144540,48,남자,블로그광고,모바일,개인,일반,8,45-49,인천광역시,0.0,0.0,0.0,0.0,0.0,2.0
334,334,23533593@n,2786460,23,남자,카카오톡광고,모바일,개인,일반,308,20-24,부산광역시,17.0,17.0,0.0,0.0,17.0,0.0
335,335,23559474@n,94130,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도,0.0,0.0,0.0,0.0,0.0,1.0
336,336,23844710@n,49700,47,남자,블로그광고,PC,개인,일반,0,45-49,대구광역시,1.0,1.0,1.0,0.0,1.0,0.0
337,337,24051239@n,1938715,21,남자,유튜브광고,PC,개인,일반,61,20-24,경기도,8.0,9.0,0.0,0.0,0.0,0.0
338,338,24309879@n,37380,46,남자,SNS광고,모바일,개인,일반,149,45-49,오프라인,0.0,0.0,0.0,0.0,0.0,0.0
339,339,24325475@n,67100,48,남자,블로그광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
340,340,24328443@n,131200,48,남자,블로그광고,PC,개인,일반,0,45-49,충청북도,2.0,1.0,1.0,0.0,2.0,0.0
341,341,251423325601003@f,147760,40,남자,SNS광고,모바일,개인,일반,19,40-44,경기도,2.0,1.0,1.0,1.0,2.0,0.0
342,342,25236769@n,173580,46,남자,SNS광고,모바일,개인,일반,14,45-49,경기도,2.0,2.0,2.0,0.0,2.0,0.0
343,343,25345637@n,104480,48,남자,블로그광고,모바일,개인,일반,0,45-49,부산광역시,1.0,1.0,1.0,1.0,1.0,0.0
344,344,25420751@n,70620,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상남도,1.0,1.0,1.0,0.0,1.0,0.0
345,345,25430559@n,380400,49,남자,블로그광고,모바일,개인,일반,0,45-49,부산광역시,4.0,4.0,3.0,3.0,4.0,0.0
346,346,26059106@n,77000,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,0.0,0.0,0.0,0.0,0.0,0.0
347,347,26066479@n,78650,47,남자,블로그광고,PC,개인,일반,0,45-49,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
348,348,26138629@n,120000,48,남자,블로그광고,모바일,개인,일반,0,45-49,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
349,349,26192644@n,189920,46,남자,SNS광고,모바일,개인,일반,0,45-49,충청남도,0.0,0.0,0.0,0.0,0.0,0.0
350,350,26517999@n,388200,40,남자,SNS광고,모바일,개인,일반,35,40-44,오프라인,3.0,3.0,1.0,1.0,3.0,0.0
351,351,2657161@n,491600,26,남자,카카오톡광고,모바일,개인,일반,188,25-29,서울특별시,7.0,5.0,5.0,5.0,5.0,0.0
352,352,26606530@n,108000,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도,1.0,1.0,0.0,0.0,1.0,0.0
353,353,26627786@n,107910,46,남자,SNS광고,모바일,개인,일반,187,45-49,경상북도,0.0,0.0,0.0,0.0,0.0,0.0
354,354,26636867@n,191570,48,남자,블로그광고,PC,개인,일반,0,45-49,경기도,1.0,1.0,0.0,0.0,0.0,0.0
355,355,26694199@n,50600,47,남자,SNS광고,모바일,개인,일반,0,45-49,경기도,1.0,1.0,1.0,0.0,1.0,0.0
356,356,26778142@n,889590,40,여자,SNS광고,모바일,개인,일반,107,40-44,부산광역시,0.0,0.0,0.0,0.0,0.0,0.0
357,357,26791359@n,250050,42,남자,블로그광고,PC,개인,일반,234,40-44,경상남도,4.0,4.0,2.0,0.0,4.0,0.0
358,358,2699217771@g,345090,55,남자,블로그광고,PC,개인,일반,217,55-59,제주특별자치도,0.0,0.0,0.0,0.0,0.0,2.0
359,359,27242547@n,430500,35,남자,카카오톡광고,모바일,개인,일반,104,35-39,서울특별시,7.0,5.0,4.0,0.0,7.0,0.0
360,360,27262398@n,68970,47,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
361,361,27355719@n,207600,47,남자,블로그광고,PC,개인,일반,0,45-49,오프라인,1.0,0.0,0.0,0.0,1.0,0.0
362,362,27356432@n,449900,45,남자,SNS광고,모바일,개인,일반,72,45-49,대구광역시,3.0,3.0,3.0,3.0,3.0,0.0
363,363,27395687@n,60540,47,남자,SNS광고,모바일,개인,일반,1,45-49,경기도,1.0,0.0,0.0,0.0,0.0,0.0
364,364,27664763@n,481980,27,남자,카카오톡광고,모바일,개인,일반,439,25-29,제주특별자치도,6.0,5.0,4.0,4.0,6.0,1.0
365,365,27728805@n,463800,36,남자,카카오톡광고,모바일,개인,일반,60,35-39,전라남도,5.0,4.0,1.0,1.0,5.0,0.0
366,366,27757662@n,87120,47,남자,SNS광고,모바일,개인,일반,0,45-49,인천광역시,1.0,1.0,1.0,0.0,1.0,0.0
367,367,27824434@n,858260,40,남자,SNS광고,모바일,개인,일반,131,40-44,경상남도,12.0,12.0,0.0,0.0,0.0,0.0
368,368,27841241@n,91620,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,0.0,0.0,0.0,0.0,0.0
369,369,27880841@n,66000,48,남자,블로그광고,PC,개인,일반,0,45-49,경기도,1.0,1.0,1.0,1.0,1.0,0.0
370,370,27885548@n,149490,46,남자,SNS광고,모바일,사업자,사업자,0,45-49,전라북도,2.0,0.0,2.0,2.0,2.0,0.0
371,371,27911785@n,107210,42,남자,SNS광고,모바일,개인,일반,1,40-44,오프라인,1.0,2.0,0.0,0.0,0.0,0.0
372,372,27961464@n,93720,45,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,1.0,1.0,1.0,1.0,0.0
373,373,2799021015@g,655200,49,남자,블로그광고,PC,개인,일반,1,45-49,경기도,3.0,3.0,3.0,3.0,3.0,0.0
374,374,27991824@n,171420,45,남자,SNS광고,모바일,개인,일반,72,45-49,경기도,0.0,0.0,0.0,0.0,0.0,0.0
375,375,27996447@n,228540,49,남자,블로그광고,모바일,개인,일반,91,45-49,경상남도,2.0,1.0,1.0,0.0,1.0,0.0
376,376,28023986@n,520100,30,남자,카카오톡광고,모바일,개인,일반,56,30-34,오프라인,5.0,0.0,0.0,0.0,5.0,0.0
377,377,28044895@n,485500,29,남자,유튜브광고,PC,개인,일반,108,25-29,경기도,4.0,0.0,0.0,0.0,0.0,0.0
378,378,28222224@n,98600,47,남자,SNS광고,모바일,개인,일반,0,45-49,오프라인,1.0,0.0,0.0,0.0,1.0,0.0
379,379,28267472@n,270930,41,남자,유튜브광고,PC,개인,일반,6,40-44,서울특별시,3.0,3.0,3.0,2.0,3.0,0.0
