,Unnamed: 0,Unnamed: 0.1,공급사,과세/면세,담기,매입가,상품명(기본),상품코드,재입고알림,제조사,카테고리,reg_카테고리,대분류,판매가,품절여부,후기
505,505,507,패커스,과세,0,25200,중찬명가 면기능강화제 280G 30팩 (박스 상품),1623,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 중식,식자재,28900,정상,0
506,506,508,패커스,과세,0,11500,중찬명가 가는정백당 15kg 1포대,1622,사용함,중찬명가,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001005 : 식자재 > 한식 식자재 > 물엿/당류
050002 : 식자재 > 중식 식자재
050002005 : 식자재 > 중식 식자재 > 물엿/당류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001005 : NEW > 식자재 > 한식 식자재 > 물엿/당류
026010002 : NEW > 식자재 > 중식 식자재
026010002005 : NEW > 식자재 > 중식 식자재 > 물엿/당류",물엿 식자재 당류 중식 한식,식자재,15500,정상,0
507,507,509,패커스,과세,0,38100,중찬명가 양송이 편 2.84kg 6캔 (박스 상품),1621,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 캔류 중식,식자재,46700,정상,0
508,508,510,패커스,과세,0,19200,중찬명가 죽순채 2.84kg 6캔 (박스 상품),1620,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 캔류 중식,식자재,25800,정상,0
509,509,511,패커스,과세,0,19200,중찬명가 죽순편 2.84kg 6캔 (박스 상품),1619,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 캔류 중식,식자재,25800,정상,0
510,510,512,패커스,과세,0,41100,중찬명가 양송이 홀 2.84kg 6캔 (박스 상품),1618,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 캔류 중식,식자재,49700,정상,0
511,511,513,패커스,과세,0,26400,중찬명가 초고버섯 415g 24캔 (박스 상품),1617,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,32300,정상,0
514,514,516,패커스,면세,0,16000,중찬명가 밀가루 고급제면용 20kg 1포대,1614,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 중식,식자재,22400,정상,0
515,515,517,패커스,면세,0,15000,중찬명가 밀가루 고급제면용 1호 20kg 1포대,1613,사용함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 중식,식자재,21000,정상,0
782,782,785,패커스,과세,0,25200,미소찬 표고버섯채 2.8kg 6캔 (박스 상품),1156,사용함,자체제작,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,31100,정상,0
783,783,786,패커스,과세,1,34300,미소찬 찰진 넙적당면 1kg 10팩 (박스 상품),1155,사용안함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
050002 : 식자재 > 중식 식자재
050002006 : 식자재 > 중식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
026010002 : NEW > 식자재 > 중식 식자재
026010002006 : NEW > 식자재 > 중식 식자재 > 면류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 중식 면류,식자재,40900,정상,0
784,784,787,패커스,과세,0,30000,미소찬 찰당면 1kg 10팩 (박스 상품),1154,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
050002 : 식자재 > 중식 식자재
050002006 : 식자재 > 중식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
026010002 : NEW > 식자재 > 중식 식자재
026010002006 : NEW > 식자재 > 중식 식자재 > 면류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 중식 면류,식자재,36500,정상,0
785,785,788,패커스,과세,0,30000,미소찬 찰당면 13kg (박스 상품),1153,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
050002 : 식자재 > 중식 식자재
050002006 : 식자재 > 중식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
026010002 : NEW > 식자재 > 중식 식자재
026010002006 : NEW > 식자재 > 중식 식자재 > 면류",식자재 한식 중식 면류,식자재,36000,정상,0
786,786,789,패커스,면세,0,105000,미소찬 진후추 200g 50팩 (박스 상품),1151,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,121300,정상,0
