,상품코드,상품명(기본),연관있는상품번호,연관있는상품명,지지도
959,1271,비닐봉투 배달중 중 백색 200개,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.018000000000000002
960,1204,비닐봉투 무지 소 백색 200개,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.033
961,1127,190파이 고강도 미니탕용기 투명 400개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.028999999999999998
962,1126,190파이 고강도 미니탕용기 백색 400개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.017
963,1122,200파이 고강도 냉면용기 중 400개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.016
964,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.016
965,1083,고강도 감자탕용기 중 200개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.012
966,1082,고강도 감자탕용기 대 200개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.02
967,1072,"170mm 수저 백색 1,500개 1박스",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.011000000000000001
968,1040,스티로폼 백색 18호 1칸 500개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.011000000000000001
969,948,실링용기 21-2A 백색 2칸 800개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.083
970,933,실링용기 70-5A 백색 5칸 600개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.028999999999999998
971,828,실링기계 몰드 푸디 수동 몰드교체 11중 선택,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.16699999999999998
972,812,실링기계 푸디 수동 식품포장 몰드교체형 몰드1개포함,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.03
973,595,"원형 270mm 알루미늄 직화 냄비 소 1,800ml 200개 1박스",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.1
974,589,위생 장갑 100매 2개,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.016
975,483,"PS 65mm 랩칼 백색,빨강 8,000개 1박스",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.011000000000000001
976,479,125파이 원형용기 중 350ml 백색 PP 600개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.105
977,478,125파이 원형용기 대 450ml 백색 PP 600개 1set(2박스),480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.051
978,450,PP 7칸 도시락용기 L2 200개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.015
979,219,92파이 아이스컵 뚜껑 돔형 구멍없음 PET 1000개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.011000000000000001
980,144,"170mm 다용도A수저 노랑 1,500개 1박스(개별포장)",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.065
981,108,"실링용기 5호 TI-506 백색 230ml 2,400개 1박스",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.048
982,106,실링용기 6호 TI-507 백색 200ml 2400개 1박스,480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.045
983,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.016
984,72,"사각찜용기 대 3,200ml 100개 1set(2박스)",480,125파이 원형용기 소 250ml 백색 PP 600개 1set(2박스),0.01
985,1606,2칸 285 타원접시 100개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.083
986,1319,7cm 원형 쿠키 용기 (소) D-60 투명 200개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.5
987,1074,"92파이 20온스 약 560ml 1,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.038
988,648,"스트로우 일반형 블랙 빨대 21cm 10,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.25
989,641,"스트로우 자바라 블랙 빨대 21cm 10,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.111
990,638,"커피스틱 레드 18cm 10,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,1.0
991,561,10-13온스 테이크아웃 홀더 디자인20종 랜덤구성 500개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.16699999999999998
992,559,"12 16 20온스 종이컵뚜껑 개폐형 1,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.2
993,558,"10-13온스 종이컵뚜껑 타공형 일반형 1,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.111
994,392,92파이 14온스 약 420ml 아이스컵 PET 1000개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.019
995,391,92파이 12온스 약 340ml 아이스컵 PET 1000개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.021
996,386,다회용 피크닉세트 4인용(28P),393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.5
997,219,92파이 아이스컵 뚜껑 돔형 구멍없음 PET 1000개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.053
998,217,92파이 아이스컵 뚜껑 돔형 구멍있음 PET 1000개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.19899999999999998
999,215,92파이 아이스컵 뚜껑 평형 민자형 십자 구멍 PET 1000개 1박스,393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.139
1000,158,"154mm 포크 검정 2,000개 1박스(개별포장)",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,0.077
1001,150,"95mm 세발 미니 포크 투명 10,000개 1박스",393,92파이 16온스 약 480ml 아이스컵 PET 1000개 1박스,1.0
